key,tables,label1,label2,l2d,label3,label4,shortDesc,sign,unit,tipTitle,mainTip,teamTip,playerTip
tok3FgaP40,"taps,paps",FGA/40,TOK3 FGA/40,1,Top of Key 3s FGA / 40 Mins,Top of Key 3s FGA / 40 Mins,NA,pos,num,Top of Key 3s Field Goal Attempts / 40 Minutes,Field goal attempts on top of key 3-pointers per 40 minutes played.,NA,NA
tok3FgaPg,"taps,paps",FGA/G,TOK3 FGA/G,1,Top of Key 3s FGA / Game,Top of Key 3s FGA / Game,NA,pos,num,Top of Key 3s Field Goal Attempts / Game,Field goal attempts on top of key 3-pointers per game.,NA,NA
tok3Fgm,"pgps,taps,paps,tgps",FGM,TOK3 FGM,1,Top of Key 3s FGM,Top of Key 3s FGM,NA,pos,int,Top of Key 3s Field Goals Made,Field goals made on top of key 3-pointers.,NA,NA
totalMins,pos,MP*,TOTAL MP,1,Minutes Played,Minutes Played,NA,pos,int,Minutes Played,NA,NA,"The totol number of minutes played by the player across all 5 positions, in games where play-by-play data was tracked and collected by the NCAA."
tov,"pgps,tgs,gfl,pas,tas,pgs,taps,paps,lu,tgps,oo",TOV,TOV,1,Turnovers,Turnovers,NA,neg,int,Turnovers,The total number of turnovers.,NA,NA
tovAgst,"tgs,gfl,tas,pgs,lu",TOV,TOV AGST,1,Opponent Turnovers,Opponent Turnovers,NA,pos,int,Opponent Turnovers,The total number of turnovers by the opponent.,NA,NA
tovP100,"pas,tas,lu,oo",TOV/100,TOV/100,1,TOVs / 100 Poss,Turnovers / 100 Poss,NA,neg,num,Turnovers / 100 Poss,An estimate of the number of turnovers per 100 possessions played.,NA,NA
tovP40,"pas,tas,lu,oo",TOV/40,TOV/40,1,TOVs / 40 Mins,Turnovers / 40 Mins,NA,neg,num,Turnovers / 40 Mins,The number of turnovers per 40 minutes played.,NA,NA
tovPct,"tgs,pas,tas,pgs,lu,oo",TOV%,TOV%,1,Turnover Pct,Turnover Percentage,"Turnover rate on ended takes (FGA, TOV, FT Trip)",neg,pct,Turnover Percentage,NA,Percentage of the team's possessions that ended in a turnover.,The percentage of possessions used by the player that ends in a turnover.
tovPctAdj,tas,TOV% (Adj*),TOV% (Adj*),4,Turnover Pct (Adj*),Adjusted Turnover Percentage,NA,neg,pct,Turnover Percentage (Adjusted for Opponents),NA,"The team's turnover percentage, taking into account an adjustment based on the average TOV% allowed by the team's opponents throughout the season.",NA
tovPctAdjGap,tas,--->,TOV% Adj,1,Adjustment to TOV%,Adjustment to TOV%,NA,neg,pct,Adjustment to TOV%,NA,"The size of the adjustment for the team's adjusted turnover percentage, that takes into account the average TOV% allowed by the team's opponents throughout the season.",NA
tovPg,"pas,tas",TOV/G,TOV/G,1,TOVs / Game,Turnovers / Game,NA,neg,num,Turnovers / Game,The number of turnovers per game.,NA,NA
tovTm,"pgps,pas,pgs,paps",NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA
tsPct,"pgps,tgs,pas,tas,pgs,taps,paps,lu,tgps,oo",TS%,TS%,1,True Shooting %,True Shooting Percentage,eFG% with FTs added,pos,pct,True Shooting Percentage,NA,"A measure of a team's shooting efficiency that takes into account field goals, 3-point field goals, and free throws.","A measure of a player's shooting efficiency that takes into account field goals, 3-point field goals, and free throws."
tsa,"tgs,pas,tas,pgs,lu,oo",NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA
ttsPct,"pgps,taps,paps,tgps",NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA
usagePct,"pgps,pas,pgs,paps",USG%,USG%,1,Usage Pct,Usage Percentage,Percentage of team takes used by a player,pos,pct,Usage Rate,NA,NA,"An estimate of the percentage of team plays used by the player (including field goals, free throws, and asists) while he was on the floor."
winPct,tas,WIN%,WIN%,1,Winning Pct,Winning Percentage,NA,pos,pct,Winning Percentage,NA,NA,NA
winPctExp,tas,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA
astdPct,other,ASTD%,ASTD%,1,Assisted Pct,Assisted Pct,NA,pos,pct,Assisted Percentage,The percentage of shots made that were assisted.,NA,NA
atb3,other,ATB3,ATB3,1,Above Break 3s,Above Break 3s,NA,NA,NA,Above The Break 3s,Shooting stats on above the break 3s,NA,NA
atr2,other,ATR2,ATR2,1,At The Rim,At The Rim,NA,NA,NA,At The Rim,Shooting stats at the rim,NA,NA
behindHoop,other,BH2,BH2,1,Behind Hoop,Behind Hoop,NA,NA,NA,Behind The Hoop,Shooting stats on shots taken behind the rim,NA,NA
c3,other,C3,C3,1,Corner 3s,Corner 3s,NA,NA,NA,Corner 3s,Shooting stats on corner 3s,NA,NA
chnc,other,CHNC,CHNC,1,Chances,Chances,NA,pos,int,Chances,The total number of chances.,NA,NA
coefficient,other,Estimate,Estimate,1,NA,NA,NA,pos,num3,Coefficient Estimate,Regression coefficients estimate the linear relationship between the dependent variables (the row metrics) and the output variable (offensive or defensive rating).,NA,NA
ct,other,CT,CT,1,Possessions / Chances,Possessions / Chances,NA,pos,int,Possessions / Chances,The total number of possessions (or chances).,NA,NA
drbChncP100,other,CHNC,DRB CHNC/100,1,DRB Chances / 100 Poss,DRB Chances / 100 Poss,NA,pos,num,Defensive Rebounding Chances / 100 Poss,NA,Total number of defensive rebounds plus opponent offensive rebounds per 100 possessions.,NA
drbChncP40,other,CHNC,DRB CHNC/40,1,DRB Chances / 40 Mins,DRB Chances / 40 Mins,NA,pos,num,Defensive Rebounding Chances / 40 Mins,NA,Total number of defensive rebounds plus opponent offensive rebounds per 40 minutes.,NA
drbChncPg,other,CHNC,DRB CHNC/G,1,DRB Chances / Game,DRB Chances / Game,NA,pos,num,Defensive Rebounding Chances / Game,NA,Total number of defensive rebounds plus opponent offensive rebounds per game.,NA
efgPctAway,other,eFG%,eFG% AWAY,1,Effective FG%,Effective Field Goal Percentage,NA,pos,pct,Effective Field Goal Percentage,NA,The team's field goal percentage taking into account the additional point from 3s.,The player's field goal percentage taking into account the additional point from 3s.
fgaFreq,other,FGA%,FGA%,1,FGA Frequency,Field Goal Attempt Frequency,NA,pos,pct,Field Goal Attempt Frequency,Percentage of all field goal attempts that were taken in a single region.,NA,NA
flp2,other,FLP2,FLP2,1,Far Left Paint 2,Far Left Paint 2,NA,NA,NA,Far Left Paint 2,"Shooting stats on shots in the further-back, left corner of the paint (left side, from FT line forward for 7 feet)",NA,NA
frp2,other,FRP2,FRP2,1,Far Right Paint 2,Far Right Paint 2,NA,NA,NA,Far Right Paint 2,"Shooting stats on shots in the further-back, right corner of the paint (right side, from FT line forward for 7 feet)",NA,NA
ftaRateAway,other,FTA Rate,FTA Rate AWAY,1,FT Attempt Rate,Free Throw Attempt Rate,NA,pos,pct,Free Throw Attempt Rate,NA,A team's free throws attempted as a percentage of their field goal attempts.,A player's free throw attempts as a percentage of their field goal attempts.
heave3,other,HEAVE3,HEAVE3,1,Heave,Heave,NA,NA,NA,Heaves,Shots taken from 30+ feet,NA,NA
intercept,other,Intercept,Intercept,1,Intercept,Intercept,NA,NA,NA,Intercept,The intercept (often labeled the constant) is the expected mean value of the dependent variables when all independent variables = 0.,NA,NA
lb2,other,LB2,LB2,1,Left Baseline 2s,Left Baseline 2s,NA,NA,NA,Left Baseline 2s,Shooting stats on shots taken from the left baseline,NA,NA
lc3,other,LC3,LC3,1,Left Corner 3s,Left Corner 3s,NA,NA,NA,Left Corner 3s,Shooting stats on corner 3s,NA,NA
le2,other,LE2,LE2,1,Left Elbow 2s,Left Elbow 2s,NA,NA,NA,Left Elbow 2s,Shooting stats on shots taken from the left elbow,NA,NA
lng2,other,LNG2,LNG2,1,Long Range 2s,Long Range 2s,NA,NA,NA,Long Range 2s,Shooting stats on 2P shots longer than 15 feet,NA,NA
lng3,other,LNG3,LNG3,1,Long Range 3s,Long Range 3s,NA,NA,NA,Long Range 3s,Shooting stats on 3P shots between 25 - 30 feet,NA,NA
lw3,other,LW3,LW3,1,Left Wing 3s,Left Wing 3s,NA,NA,NA,Left Wing 3s,Shooting stats on left wing 3s,NA,NA
med2,other,MED2,MED2,1,Medium Range 2s,Medium Range 2s,NA,NA,NA,Medium Range 2s,Shooting stats on shots between 10 - 15 feet,NA,NA
mid2,other,MID2,MID2,1,Mid Range 2s,Mid Range 2s,NA,NA,NA,Mid Range 2s,Shooting stats on all 2P shots taken outside of the paint,NA,NA
orbChncP100,other,CHNC,ORB CHNC/100,1,ORB Chances / 100 Poss,ORB Chances / 100 Poss,NA,pos,num,Offensive Rebounding Chances / 100 Poss,NA,Total number of offensive rebounds plus opponent defensive rebounds per 100 possessions.,NA
orbChncP40,other,CHNC,ORB CHNC/40,1,ORB Chances / 40 Mins,ORB Chances / 40 Mins,NA,pos,num,Offensive Rebounding Chances / 40 Mins,NA,Total number of offensive rebounds plus opponent defensive rebounds per 40 minutes.,NA
orbChncPg,other,CHNC,ORB CHNC/G,1,ORB Chances / Game,ORB Chances / Game,NA,pos,num,Offensive Rebounding Chances / Game,NA,Total number of offensive rebounds plus opponent defensive rebounds per game.,NA
orbPctAway,other,ORB%,ORB% AWAY,1,Off Rebound Pct,Offensive Rebound Percentage,NA,pos,pct,Offensive Rebounding Percentage,NA,Percentage of the team's missed shot that were offensive rebounded.,An estimate of the percentage of available offensive rebounds a player grabbed while he was on the floor.
ortgAway,other,ORtg,ORtg AWAY,1,Offensive Rating,Offensive Rating,NA,pos,num,Offensive Rating,NA,Points scored per 100 possessions by the team.,NA
paint2,other,PAINT2,PAINT2,1,In The Paint,In The Paint,NA,NA,NA,In The Paint,Shooting stats on all shots taken in the paint but outside the restricted area,NA,NA
pctAst,other,%AST,%AST,1,Pct of Assists,Pct of Assists,NA,pos,pct,Percentage of Total Assists,The percentage of total assists that were assists in this zone.,NA,NA
ppc,other,PPC,PPC,1,Points Per Chance,Points Per Chance,NA,pos,num2,Points Per Chance,The number of points scored per chance.,NA,NA
ppp,other,PPP,PPP,1,Points Per Possession,Points Per Possession,NA,pos,num2,Points Per Possession,The number of points scored per possession.,NA,NA
pppc,other,PPPC,PPPC,1,Points Per Possession / Chance,Points Per Possession / Chance,NA,pos,num2,Points Per Possession / Chance,The number of points scored per possession (or chance).,NA,NA
pValue,other,Pr(>|t|),Pr(>|t|),1,NA,NA,NA,pos,num3,P-Value,"The p-value for each variable tests the null hypothesis that the variable has no predictive influence on the output (offensive / defensive rating). The smaller the p-value, the greater the evidence against the null hypothesis (the more likely the metric is predictive). P-values of 0.05 or 0.01 are commonly used to assess if a variable is statistically significant and predctive of the output.",NA,NA
qualifierFreq,other,FREQ,FREQ,1,Frequency,Frequency,NA,pos,pct,Type Frequency,The percentage of possessions or chances that fall into this start type or length.,NA,NA
rb2,other,RB2,RB2,1,Right Baseline 2s,Right Baseline 2s,NA,NA,NA,Right Baseline 2s,Shooting stats on shots taken from the right baseline,NA,NA
rc3,other,RC3,RC3,1,Right Corner 3s,Right Corner 3s,NA,NA,NA,Right Corner 3s,Shooting stats on right corner 3s,NA,NA
re2,other,RE2,RE2,1,Right Elbow 2s,Right Elbow 2s,NA,NA,NA,Right Elbow 2s,Shooting stats on shots taken from the right elbow,NA,NA
rw3,other,RW3,RW3,1,Right Wing 3s,Right Wing 3s,NA,NA,NA,Right Wing 3s,Shooting stats on right wing 3s,NA,NA
sht2,other,SHT2,SHT2,1,Short Range 2s,Short Range 2s,NA,NA,NA,Short Range 2s,Shooting stats on shots between 4 - 10 feet,NA,NA
sht3,other,SHT3,SHT3,1,Short Range 3s,Short Range 3s,NA,NA,NA,Short Range 3s,Shooting stats on 3P shots under 25 feet,NA,NA
slp2,other,SLP2,SLP2,1,Short Left Paint 2,Short Left Paint 2,NA,NA,NA,Short Left Paint 2,"Shooting stats on shots in the closer, left corner of the paint (left side, close to hoop)",NA,NA
srp2,other,SRP2,SRP2,1,Short Right Paint 2,Short Right Paint 2,NA,NA,NA,Short Right Paint 2,"Shooting stats on shots in the closer, right corner of the paint (right side, close to hoop)",NA,NA
stdError,other,Std. Error,Std. Error,1,NA,NA,NA,pos,num3,Standard Error,The Standard Error is an estimation of the variance of the coefficient estimates.,NA,NA
tok3,other,TOK3,TOK3,1,Top of Key 3s,Top of Key 3s,NA,NA,NA,Top of Key 3s,Shooting stats on top of key 3s,NA,NA
tovPctAway,other,TOV%,TOV% AWAY,1,Turnover Pct,Turnover Percentage,NA,neg,pct,Turnover Percentage,NA,Percentage of the team's possessions that ended in a turnover.,The percentage of possessions used by the player that ends in a turnover.
tValue,other,T Stat,T Stat,1,NA,NA,NA,pos,num2,T-Statistic,"The t-statistic is the coefficient estimate divided by its standard error. The t-statistic is used in a t-test (compute the p-value) to determine whether to support or reject the null hypothesis (that the metric is not predictive of offensive / defensive rating). The greater the absolute value of the t-statistic, the greater the evidence against the null hypothesis.",NA,NA
position,other,Pos,Pos,1,NA,NA,"G = Guard, F = Forward, Center",NA,txt,Position,"One of G (guard) or F (forward, center). Positions favor guards (60% of all players), then forwards (30%), with few centers (5%) and missing positions (5%). Due to the very low presense of players labeled as Centers, we have combined centers with forwards.",NA,NA
maPf2,article,Avail,MA 2PF,1,NA,NA,NA,pos,num,2-Foul Minutes Available,The total number of possible first half minutes where starters could have played with 2 fouls.,NA,NA
mpPf2,article,Played,MP 2PF,1,NA,NA,NA,pos,num,2-Foul Minutes Played,The total number of first half minutes where starters played with 2 fouls.,NA,NA
pf2Participation,article,2F PART%,2F PART%,1,2-Foul Participation Rate,2-Foul Participation Rate,NA,pos,pct,2-Foul Participation Rate,The percentage of first half minutes with 2 fouls where the starter was playing.,NA,NA
pfw2,article,3rd PF,3rd PF,1,3rd PFs in H1,3rd PFs Commited in 1st Half,NA,neg,int,3rd Fouls Commited in 1st Half,The total number of 3rd fouls committed by a player in the first half of games.,NA,NA
pfw0P40,article,PF1/40,PF1/40,1,PF/40 | 0 PFs,PF/40 with 0 PFs,NA,neg,num2,1st Personal Fouls / 40 Mins,"The number of personal fouls committed per 40 minutes played by starters with zero fouls yet committed, in the first half of games.",NA,NA
pfw1P40,article,PF2/40,PF2/40,1,PF/40 | 1 PF,PF/40 with 1 PF,NA,neg,num2,2nd Personal Fouls / 40 Mins,"The number of personal fouls committed per 40 minutes played by starters with 1 foul already committed, in the first half of games.",NA,NA
pfw01P40,article,PF12/40,PF12/40,1,PF/40 | 1-2 PFs,PF/40 with 1-2 PFs,NA,neg,num2,1st/2nd Personal Fouls / 40 Mins,"The number of personal fouls committed per 40 minutes played by starters with 0 or 1 fouls already committed, in the first half of games.",NA,NA
pfw2P40,article,PF3/40,PF3/40,1,PF/40 | 2 PFs,PF/40 with 2 PFs,NA,neg,num2,3rd Personal Fouls / 40 Mins,"The number of personal fouls committed per 40 minutes played by a starter with 2 fouls already committed, in the first half of games.",NA,NA
pf2RateDrop,article,PF/40 Drop,PF/40 Drop,1,PF/40 Drop after 2PF,Decrease in PF/40 after 2nd PF,NA,pos,num2,Decrease in PF/40 w/ 2 Fouls,The decrease in a player or teams personal fouls / 40 minutes after picking up 2 fouls in the first half of games. Computed as their PF/40 with 0 or 1 fouls minus their PF/40 with 2 fouls. A large positive value indicates a larger (better) drop in PF/40 with 2 fouls.,NA,NA
atr2FgPctSc2,article,NA,NA,1,NA,Rim FG% Allowed w/ Starting Center On w/ 2PF,NA,pos,pct,aa,aa,NA,NA
atr2FgaFreqSc2,article,NA,NA,1,NA,Rim FGA% Allowed w/ Starting Center On w/ 2PF,NA,pos,pct,aa,aa,NA,NA
atr2FgPctBc,article,NA,NA,1,NA,Rim FG% Allowed w/ Backup Center On,NA,pos,pct,aa,aa,NA,NA
atr2FgaFreqBc,article,NA,NA,1,NA,Rim FGA% Allowed w/ Backup Center On,NA,pos,pct,aa,aa,NA,NA
avgPossDiff,article,Poss Diff,Avg Poss Diff,1,NA,Average Possession Differential,NA,pos,num2,Average Possession Differential,"The average number of additional possessions by teams in 2 for 1 situations, from the start of the 2 for 1 through the remainder of the period.",NA,NA
avgPtsDiff,article,Pts Diff,Avg Pts Diff,1,NA,Average Point Differential,NA,pos,num2,Average Point Differential,"The average point differential by teams in 2 for 1 situations, from the start of the 2 for 1 through the remainder of the period.",NA,NA
avgPPPDiff,article,PPP Diff,Avg PPP Diff,1,NA,Average PPP Differential,NA,pos,num3,Average PPP Differential,"The average difference in points per possession by teams in 2 for 1 situations, from the start of the 2 for 1 through the remainder of the period.",NA,NA
tmPtsAvg,article,Pts,Tm Pts,1,NA,NA,NA,pos,num2,Team Points Scored,"The average number of points scored by teams in 2 for 1 situations, from the start of the 2 for 1 through the remainder of the period.",NA,NA
tmPossAvg,article,Poss,Tm Poss,1,NA,NA,NA,pos,num2,Team Possessions,"The average number of possessions by teams in 2 for 1 situations, from the start of the 2 for 1 through the remainder of the period.",NA,NA
tmPPP,article,PPP,Tm PPP,1,NA,NA,NA,pos,num3,Team Points / Possession,"The average points / possession by teams in 2 for 1 situations, from the start of the 2 for 1 through the remainder of the period.",NA,NA
oppPtsAvg,article,Pts,Opp Pts,1,NA,NA,NA,pos,num2,Opponent Points Scored,"The average number of points allowed by teams in 2 for 1 situations, to the opposing team, from the start of the 2 for 1 through the remainder of the period.",NA,NA
oppPossAvg,article,Poss,Opp Poss,1,NA,NA,NA,pos,num2,Opponent Possessions,"The average number of possessions allowed by teams in 2 for 1 situations, to the opposing team, from the start of the 2 for 1 through the remainder of the period.",NA,NA
oppPPP,article,PPP,Opp PPP,1,NA,NA,NA,pos,num3,Opponent Points / Possession,"The average points / possession allowed by teams in 2 for 1 situations, to the opposing team, from the start of the 2 for 1 through the remainder of the period.",NA,NA
fga1FgPct,article,FG1%,FG1%,1,NA,NA,NA,pos,pct,FG% on 1st FG,NA,NA,NA
rate2F1,article,2F1 Rate,2 For 1 Rate,1,NA,NA,NA,pos,pct,2 For 1 Rate,The percentage of 2 for 1 opportunities (where a team starts a possession with 45 - 60 seconds remaining) where a team shoots or draws a foul leading to free throws with 40+ seconds remaining.,NA,NA
secsToFga1Fta1,article,Speed,Speed,1,"Secs to FGA, FTs",Average Secs to FGA or FTs,NA,neg,num2,Average Seconds to FGA or FTs in 2 for 1 Situations,"Given a 2 for 1 situation, the averarge number of seconds passed before a team shoots, or draws a foul leading to free throws.",NA,NA
foulOut,article,GFO,GFO,1,NA,NA,NA,neg,int,Games Fouled Out,The total number of player-games where the player fouled out of the game.,NA,NA
foulOutRate,article,GFO%,GFO%,1,NA,NA,NA,neg,pct,Games Fouled Out Rate,The percentage of player-games where the player fouled out of the game.,NA,NA
foulOutMinsPg,article,MPGFO,GFO MPG,1,NA,NA,NA,pos,num,Minutes / Game in Foul Outs,The number of minutes played per game by players in games where the player fouled out.,NA,NA
h1Pf,article,H1 PF,H1 PF,1,NA,NA,NA,neg,txt,Personal Fouls Committed in First Half,The total number of personal fouls committed in the first half of the game.,NA,NA
pf2Speed,article,2PF Speed,2PF Speed,1,NA,NA,NA,pos,txt,Game Minutes to 2 Fouls,The number of minutes into a game when a player picked up their 2nd personal foul.,NA,NA
mpPf2Bucket,article,2FP Mins,2FP Mins,1,NA,NA,NA,pos,txt,Minutes Played in First Half with 2 Fouls,The number of minutes played by a player in the first half after committing a 2nd personal foul.,NA,NA
fgaFreqZoneS01,other,FGA%,FGA% (0-10s) Z,1,FGA% (0-10s) % of Zone,FGA% (0-10s) % of Zone,NA,pos,pct,"FGA Freq, 0 - 10 Seconds Left on Shot Clock (% of Zone)",Percentage of all shots taken in the shot zone that were taken with 0 - 10 seconds remaining on the shot clock.,NA,NA
fgaFreqZoneS12,other,FGA%,FGA% (10-20s) Z,1,FGA% (10-20s) % of Zone,FGA% (10-20s) % of Zone,NA,pos,pct,"FGA Freq, 10 - 20 Seconds Left on Shot Clock (% of Zone)",Percentage of all shots taken in the shot zone that were taken with 10 - 20 seconds remaining on the shot clock.,NA,NA
fgaFreqZoneS23,other,FGA%,FGA% (20-30s) Z,1,FGA% (20-30s) % of Zone,FGA% (20-30s) % of Zone,NA,pos,pct,"FGA Freq, 20 - 30 Seconds Left on Shot Clock (% of Zone)",Percentage of all shots taken in the shot zone that were taken with 20 - 30 seconds remaining on the shot clock.,NA,NA
fgaFreqClockS01,other,FGA%,FGA% (0-10s) C,1,FGA% (0-10s) % of Clock,FGA% (0-10s) % of 0-10s shots,NA,pos,pct,"FGA Freq, 0 - 10 Seconds Left on Shot Clock (% of 0 - 10s shots)",Percentage of all shots taken with 0 - 10 seconds remaining on the shot clock that were taken in the shot zone.,NA,NA
fgaFreqClockS12,other,FGA%,FGA% (10-20s) C,1,FGA% (10-20s) % of Clock,FGA% (10-20s) % of 10-20s shots,NA,pos,pct,"FGA Freq, 0 - 10 Seconds Left on Shot Clock (% of 10 - 20s shots)",Percentage of all shots taken with 10 - 20 seconds remaining on the shot clock that were taken in the shot zone.,NA,NA
